LOC100509370
RPL39P26
RPL39P27
RPL39P28
RPL39P29
RPL39P3
RPL39P30
RPL39P31
RPL39P32
RPL39P33
RPL39P34
RPL39P35
RPL39P36
RPL39P37
RPL39P38
RPL39P39
RPL39P4
RPL39P40
RPL39P41
RPL39P5
RPL39P6
RPL39P7
RPL39P8
RPL39P9
RPL4
LOC100419154
LOC100419506
RPL4P1
RPL4P2
RPL4P3
RPL4P4
RPL4P5
RPL4P5
RPL4P6
RPL4P7
RPL41
RPL41P1
RPL41P2
RPL41P2
RPL41P2
RPL41P2
RPL41P3
RPL41P3
RPL41P4
RPL41P5
RPL41P6
RPL41P7
RPL5
LOC100419140
LOC100419307
RPL5P1
RPL5P10
RPL5P11
RPL5P12
RPL5P13
RPL5P14
RPL5P15
RPL5P16
RPL5P17
RPL5P18
RPL5P19
RPL5P2
RPL5P20
RPL5P21
RPL5P22
RPL5P23
RPL5P24
RPL5P25
RPL5P26
RPL5P27
RPL5P27
RPL5P28
RPL5P29
RPL5P29
RPL5P29
RPL5P3
RPL5P30
RPL5P31
RPL5P32
RPL5P32
RPL5P32
RPL5P33
RPL5P34
RPL5P35
RPL5P4
RPL5P5
RPL5P6
RPL5P7
RPL5P8
RPL5P9
RPL6
RPL6P1
RPL6P10
RPL6P11
RPL6P12
RPL6P13
RPL6P14
RPL6P15
RPL6P16
RPL6P17
RPL6P18
RPL6P19
RPL6P2
RPL6P20
RPL6P21
RPL6P22
RPL6P23
RPL6P24
RPL6P25
RPL6P26
RPL6P27
RPL6P28
RPL6P29
RPL6P3
RPL6P30
RPL6P31
RPL6P32
RPL6P4
RPL6P5
RPL6P6
RPL6P7
RPL6P8
RPL6P9
RPL7
RPL7L1
RPL7P1
RPL7P10
RPL7P11
RPL7P12
RPL7P13
RPL7P14
RPL7P15
RPL7P16
RPL7P17
RPL7P18
RPL7P19
RPL7P2
RPL7P20
RPL7P21
RPL7P22
RPL7P23
RPL7P24
RPL7P25
RPL7P26
RPL7P27
RPL7P28
RPL7P29
RPL7P3
RPL7P30
RPL7P31
RPL7P32
RPL7P33
RPL7P34
RPL7P35
RPL7P36
RPL7P37
RPL7P38
RPL7P39
RPL7P4
RPL7P4
RPL7P4
RPL7P4
RPL7P4
RPL7P4
RPL7P4
RPL7P40
RPL7P41
RPL7P42
RPL7P43
RPL7P44
RPL7P45
RPL7P46
RPL7P47
RPL7P48
RPL7P49
RPL7P5
RPL7P50
RPL7P51
RPL7P52
RPL7P53
RPL7P54
RPL7P55
RPL7P56
RPL7P57
RPL7P58
RPL7P59
RPL7P6
RPL7P60
RPL7P61
RPL7P7
RPL7P8
RPL7P9
RPL7A
RPL7A
RPL7AP10
RPL7AP11
RPL7AP12
RPL7AP13
RPL7AP14
RPL7AP14
RPL7AP15
RPL7AP16
RPL7AP17
RPL7AP18
RPL7AP19
RPL7AP2
RPL7AP20
RPL7AP21
RPL7AP22
RPL7AP23
RPL7AP24
RPL7AP25
RPL7AP26
RPL7AP27
RPL7AP27
RPL7AP28
RPL7AP29
RPL7AP3
RPL7AP30
RPL7AP31
RPL7AP32
RPL7AP33
RPL7AP34
RPL7AP35
RPL7AP36
RPL7AP37
RPL7AP38
RPL7AP39
RPL7AP4
RPL7AP40
RPL7AP41
RPL7AP42
RPL7AP43
RPL7AP44
RPL7AP45
RPL7AP46
RPL7AP47
RPL7AP48
RPL7AP49
RPL7AP5
RPL7AP50
RPL7AP51
RPL7AP52
RPL7AP53
RPL7AP54
RPL7AP55
RPL7AP55
RPL7AP55
RPL7AP56
RPL7AP57
RPL7AP58
RPL7AP6
RPL7AP60
RPL7AP61
RPL7AP62
RPL7AP63
RPL7AP64
RPL7AP65
RPL7AP65
RPL7AP66
RPL7AP67
RPL7AP69
RPL7AP7
RPL7AP7
RPL7AP7
RPL7AP7
RPL7AP7
RPL7AP7
RPL7AP7
RPL7AP7
RPL7AP70
RPL7AP71
RPL7AP72
RPL7AP73
RPL7AP74
RPL7AP75
RPL7AP76
RPL7AP77
RPL7AP78
RPL7AP79
RPL7AP8
RPL7AP80
RPL7AP80
RPL7AP81
RPL7AP82
RPL7AP83
RPL7AP9
RPL8
RPL8P1
RPL8P2
RPL8P3
RPL8P4
RPL8P5
RPL9
RPL9P10
RPL9P11
RPL9P12
RPL9P13
RPL9P14
RPL9P14
RPL9P15
RPL9P16
RPL9P17
RPL9P18
RPL9P19
RPL9P2
RPL9P20
RPL9P21
RPL9P22
RPL9P23
RPL9P24
RPL9P25
RPL9P26
RPL9P27
RPL9P28
RPL9P29
RPL9P3
RPL9P30
RPL9P31
RPL9P32
RPL9P33
RPL9P4
RPL9P5
RPL9P6
RPL9P7
RPL9P8
RPL9P8
RPLP0
RPLP0P1
RPLP0P10
RPLP0P11
RPLP0P11
RPLP0P12
RPLP0P2
RPLP0P3
RPLP0P4
RPLP0P5
RPLP0P6
RPLP0P7
RPLP0P8
RPLP0P9
RPLP1
RPLP1P1
RPLP1P10
RPLP1P11
RPLP1P12
RPLP1P13
RPLP1P2
RPLP1P3
RPLP1P4
RPLP1P5
RPLP1P6
RPLP1P7
RPLP1P8
RPLP1P9
RPLP2
RPLP2P1
RPLP2P2
RPLP2P3
RPLP2P4
RPLP2P5
RPS10
LOC100287614
RPS10P1
RPS10P10
RPS10P11
RPS10P12
RPS10P13
RPS10P14
RPS10P15
RPS10P16
RPS10P17
RPS10P18
RPS10P19
RPS10P2
RPS10P20
RPS10P21
RPS10P22
RPS10P23
RPS10P24
RPS10P25
RPS10P26
RPS10P27
RPS10P28
RPS10P29
RPS10P3
RPS10P30
RPS10P31
RPS10P4
RPS10P5
RPS10P6
RPS10P7
RPS10P8
RPS10P9
RPS11
RPS11P1
RPS11P2
RPS11P3
RPS11P4
RPS11P5
RPS11P6
RPS11P7
RPS12
LOC100289351
RPS12P1
RPS12P10
RPS12P11
RPS12P12
RPS12P13
RPS12P14
RPS12P15
RPS12P16
RPS12P17
RPS12P18
RPS12P2
RPS12P20
RPS12P21
RPS12P22
RPS12P23
RPS12P24
RPS12P25
RPS12P26
RPS12P27
RPS12P28
RPS12P29
RPS12P3
RPS12P30
RPS12P31
RPS12P32
RPS12P4
RPS12P5
RPS12P6
RPS12P7
RPS12P8
RPS12P9
RPS13
RPS13P1
RPS13P2
RPS13P3
RPS13P4
RPS13P5
RPS13P6
RPS13P7
RPS13P8
RPS14
LOC100131080
RPS14P1
RPS14P10
RPS14P2
RPS14P3
RPS14P4
RPS14P5
RPS14P6
RPS14P7
RPS14P8
RPS14P9
RPS15
RPS15P1
RPS15P2
RPS15P3
RPS15P4
RPS15P5
RPS15P6
RPS15P7
RPS15P8
RPS15P9
RPS15A
LOC100286942
LOC100419768
RPS15AP1
RPS15AP10
RPS15AP11
RPS15AP12
RPS15AP13
RPS15AP14
RPS15AP15
RPS15AP16
RPS15AP17
RPS15AP18
RPS15AP19
RPS15AP2
RPS15AP20
RPS15AP21
RPS15AP22
RPS15AP23
RPS15AP24
RPS15AP25
RPS15AP26
RPS15AP27
RPS15AP28
RPS15AP29
RPS15AP3
RPS15AP30
RPS15AP31
RPS15AP32
RPS15AP33
RPS15AP34
RPS15AP35
RPS15AP36
RPS15AP37
RPS15AP38
RPS15AP39
RPS15AP4
RPS15AP40
RPS15AP5
RPS15AP6
RPS15AP7
RPS15AP8
RPS15AP9
RPS16
RPS16P1
RPS16P10
RPS16P2
RPS16P3
RPS16P4
RPS16P5
RPS16P6
RPS16P7
RPS16P8
RPS16P9
RPS17
RPS17
RPS17P1
RPS17P1
RPS17P1
RPS17P1
RPS17P1
RPS17P1
RPS17P1
RPS17P1
RPS17P10
RPS17P11
RPS17P12
RPS17P13
RPS17P14
RPS17P15
RPS17P16
RPS17P17
RPS17P2
RPS17P3
RPS17P5
RPS17P6
RPS17P7
RPS17P8
RPS17P9
RPS18
RPS18
RPS18
RPS18
RPS18
RPS18
RPS18P1
RPS18P10
RPS18P11
RPS18P12
RPS18P13
RPS18P14
RPS18P2
RPS18P3
RPS18P4
RPS18P5
RPS18P6
RPS18P7
RPS18P8
RPS18P9
RPS19
RPS19BP1
RPS19P1
RPS19P2
RPS19P3
RPS19P4
RPS19P5
RPS19P6
RPS19P7
RPS2
RPS2
LOC100419257
LOC148430
LOC100128655
LOC100419503
LOC100419436
RPS2P1
RPS2P10
RPS2P11
RPS2P12
RPS2P13
RPS2P14
RPS2P15
RPS2P16
RPS2P17
RPS2P18
RPS2P19
RPS2P2
RPS2P20
RPS2P21
RPS2P22
RPS2P23
RPS2P24
RPS2P25
RPS2P26
RPS2P27
RPS2P28
RPS2P29
RPS2P3
RPS2P30
RPS2P31
RPS2P32
RPS2P33
RPS2P34
RPS2P35
RPS2P36
RPS2P37
RPS2P38
RPS2P39
RPS2P4
RPS2P40
RPS2P41
RPS2P42
RPS2P43
RPS2P44
RPS2P45
RPS2P46
RPS2P47
RPS2P48
RPS2P49
RPS2P49
RPS2P5
RPS2P50
RPS2P50
RPS2P51
RPS2P52
RPS2P53
RPS2P54
RPS2P55
RPS2P6
RPS2P6
RPS2P7
RPS2P8
RPS2P9
RPS20
RPS20P1
RPS20P10
RPS20P11
RPS20P12
RPS20P13
RPS20P14
RPS20P15
RPS20P16
RPS20P17
RPS20P18
RPS20P19
RPS20P2
RPS20P20
RPS20P21
RPS20P22
RPS20P23
RPS20P24
RPS20P25
RPS20P26
RPS20P27
RPS20P28
RPS20P29
RPS20P3
RPS20P30
RPS20P31
RPS20P32
RPS20P33
RPS20P34
RPS20P35
RPS20P4
RPS20P5
RPS20P6
RPS20P7
RPS20P8
RPS20P9
RPS21
RPS21P1
RPS21P1
RPS21P2
RPS21P3
RPS21P4
RPS21P5
RPS21P6
RPS21P7
RPS21P8
RPS23
RPS23P1
RPS23P10
RPS23P2
RPS23P3
RPS23P4
RPS23P5
RPS23P6
RPS23P7
RPS23P8
RPS23P9
RPS24
LOC100129205
RPS24P1
RPS24P10
RPS24P11
RPS24P12
RPS24P13
RPS24P14
RPS24P15
RPS24P16
RPS24P17
RPS24P18
RPS24P19
RPS24P2
RPS24P21
RPS24P3
RPS24P4
RPS24P5
RPS24P6
RPS24P7
RPS24P8
RPS24P9
RPS24P9
RPS25
RPS25
RPS25P1
RPS25P10
RPS25P2
RPS25P3
RPS25P4
RPS25P5
RPS25P6
RPS25P7
RPS25P8
RPS25P9
RPS26
RPS26P1
RPS26P10
RPS26P11
RPS26P12
RPS26P13
RPS26P14
RPS26P15
RPS26P16
RPS26P17
RPS26P18
RPS26P19
RPS26P2
RPS26P20
RPS26P21
RPS26P22
RPS26P23
RPS26P24
RPS26P25
RPS26P26
RPS26P27
RPS26P28
RPS26P29
RPS26P3
RPS26P3
RPS26P30
RPS26P31
RPS26P32
RPS26P33
RPS26P34
RPS26P35
RPS26P36
RPS26P37
RPS26P38
RPS26P39
RPS26P4
RPS26P40
RPS26P41
RPS26P42
RPS26P43
RPS26P44
RPS26P45
RPS26P46
RPS26P47
RPS26P48
RPS26P49
RPS26P5
RPS26P50
RPS26P51
RPS26P52
RPS26P53
RPS26P54
RPS26P55
RPS26P55
RPS26P56
RPS26P57
RPS26P58
RPS26P6
RPS26P7
RPS26P8
RPS26P8
RPS26P8
RPS26P9
RPS27
RPS27L
RPS27P1
RPS27P10
RPS27P11
RPS27P12
RPS27P13
RPS27P14
RPS27P14
RPS27P14
RPS27P15
RPS27P16
RPS27P17
RPS27P18
RPS27P19
RPS27P2
RPS27P20
RPS27P21
RPS27P22
RPS27P23
RPS27P24
RPS27P25
RPS27P26
RPS27P27
RPS27P28
RPS27P29
RPS27P3
RPS27P30
RPS27P4
RPS27P5
RPS27P6
RPS27P7
RPS27P8
RPS27P9
RPS27A
RPS27AP5
RPS28
RPS28P1
RPS28P2
